,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,description,link,source_category,display_text_range,retweet_count,favorite_count,jpg_url,img_num,dog_breed
312,818627210458333184,,,2017-01-10 01:15:10+00:00,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,None,None,None,None,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://t.co/I7bkhxBxUG,Twitter for iPhone,"[0, 70]",8564,24597,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever
313,818614493328580609,,,2017-01-10 00:24:38+00:00,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,None,None,None,None,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,https://t.co/FOF0hBDxP8,Twitter for iPhone,"[0, 99]",2982,10971,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua
314,818588835076603904,,,2017-01-09 22:42:41+00:00,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11,10,Chelsea,None,None,pupper,None,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,https://t.co/nBJ5RE4yHb,Twitter for iPhone,"[0, 107]",7126,0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound
315,818536468981415936,,,2017-01-09 19:14:36+00:00,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,None,None,None,None,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://t.co/6fSVcn9HAU,Twitter for iPhone,"[0, 127]",2873,12127,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Welsh_springer_spaniel
316,818259473185828864,,,2017-01-09 00:53:55+00:00,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,None,None,None,None,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://t.co/rnkvT2kvib,Twitter for iPhone,"[0, 96]",2621,12197,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer
317,818145370475810820,,,2017-01-08 17:20:31+00:00,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,None,None,None,None,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,https://t.co/JlPug12E5Z,Twitter for iPhone,"[0, 82]",3014,13671,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever
318,817827839487737858,,,2017-01-07 20:18:46+00:00,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,None,None,None,None,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://t.co/q2BgNIi3OA,Twitter for iPhone,"[0, 116]",31314,57622,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel
319,817777686764523521,,,2017-01-07 16:59:28+00:00,https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,doggo,None,pupper,None,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://t.co/m7isZrOBX7,Twitter for iPhone,"[0, 140]",3084,11901,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever
320,817536400337801217,,,2017-01-07 01:00:41+00:00,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,None,None,None,None,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",https://t.co/jQUdvtdYMu,Twitter for iPhone,"[0, 143]",3505,13105,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug
321,817423860136083457,,,2017-01-06 17:33:29+00:00,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,None,None,None,None,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://t.co/btzf1zTDeQ,Twitter for iPhone,"[0, 56]",17504,38260,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Samoyed
322,817415592588222464,,,2017-01-06 17:00:38+00:00,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,None,None,None,None,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

",https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2,Twitter for iPhone,"[0, 140]",1131,6267,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman
323,817181837579653120,,,2017-01-06 01:31:47+00:00,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",13,10,None,None,None,pupper,None,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://t.co/MiMKtsLN6k,Twitter for iPhone,"[0, 96]",9907,0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff
324,817171292965273600,,,2017-01-06 00:49:53+00:00,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,None,None,None,None,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://t.co/56uBP28eqw,Twitter for iPhone,"[0, 103]",2326,9690,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever
325,817120970343411712,,,2017-01-05 21:29:55+00:00,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,None,None,None,None,None,Name a more iconic quartet... I'll wait. 13/10 for all ,https://t.co/kCLgD8687T,Twitter for iPhone,"[0, 54]",3011,13367,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki
326,817056546584727552,,,2017-01-05 17:13:55+00:00,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,None,None,None,None,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://t.co/r6SLVN2VUH,Twitter for iPhone,"[0, 107]",1927,9517,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie
327,816829038950027264,,,2017-01-05 02:09:53+00:00,"https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1",12,10,Betty,None,None,None,puppo,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af ,https://t.co/dgvTPZ9tgI,Twitter for iPhone,"[0, 129]",5496,0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,golden_retriever
328,816816676327063552,,,2017-01-05 01:20:46+00:00,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,None,None,None,None,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://t.co/dVVavqpeF9,Twitter for iPhone,"[0, 91]",2361,11071,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute
329,816697700272001025,,,2017-01-04 17:27:59+00:00,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,None,None,None,None,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,https://t.co/WFt82XLyEF,Twitter for iPhone,"[0, 99]",2545,10905,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua
330,816336735214911488,,,2017-01-03 17:33:39+00:00,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,None,None,None,None,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://t.co/nuJxtmlLcY,Twitter for iPhone,"[0, 86]",2269,9564,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever
331,816091915477250048,,,2017-01-03 01:20:49+00:00,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,None,None,None,None,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,https://t.co/tlfuZ25IMi,Twitter for iPhone,"[0, 91]",2500,9927,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian
332,816014286006976512,,,2017-01-02 20:12:21+00:00,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry,None,None,None,None,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 ,https://t.co/ghyT4Ubk1r,Twitter for iPhone,"[0, 109]",6154,0,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_setter
333,815990720817401858,,,2017-01-02 18:38:42+00:00,"https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,None,None,None,None,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

",https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p,Twitter for iPhone,"[0, 139]",1207,5545,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua
334,815966073409433600,,,2017-01-02 17:00:46+00:00,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,None,None,None,pupper,None,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://t.co/MiMKtsLN6k,Twitter for iPhone,"[0, 57]",9907,25057,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff
335,815736392542261248,,,2017-01-02 01:48:06+00:00,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,None,None,None,None,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,https://t.co/gd9UlLOCQ0,Twitter for iPhone,"[0, 94]",2625,10937,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie
336,815639385530101762,,,2017-01-01 19:22:38+00:00,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,None,None,None,None,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://t.co/bLZuOh9sKy,Twitter for iPhone,"[0, 100]",1918,9161,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd
337,814986499976527872,,,2016-12-31 00:08:17+00:00,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,None,None,pupper,None,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://t.co/01vpuRDXQ8,Twitter for iPhone,"[0, 93]",1505,8485,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian
338,814638523311648768,,,2016-12-30 01:05:33+00:00,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,None,None,None,None,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,https://t.co/0LdNjoiNbv,Twitter for iPhone,"[0, 86]",3130,12511,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever
339,814530161257443328,,,2016-12-29 17:54:58+00:00,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,None,None,None,None,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://t.co/IOdgfnSE9G,Twitter for iPhone,"[0, 112]",2156,9629,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle
340,814153002265309185,,,2016-12-28 16:56:16+00:00,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,None,None,None,None,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://t.co/YIJo7X7K9J,Twitter for iPhone,"[0, 109]",10080,32000,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever
341,813944609378369540,,,2016-12-28 03:08:11+00:00,"https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11,10,Bruce,None,None,None,None,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce ,https://t.co/aI7umZHIq7,Twitter for iPhone,"[0, 116]",3732,0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever
342,813910438903693312,,,2016-12-28 00:52:25+00:00,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,None,None,None,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://t.co/z1VRj1cYZf,Twitter for iPhone,"[0, 93]",2194,10342,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky
343,813812741911748608,,,2016-12-27 18:24:12+00:00,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,None,None,None,None,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",https://t.co/uBnQTNEeGg,Twitter for iPhone,"[0, 139]",16267,40402,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog
344,813800681631023104,,,2016-12-27 17:36:16+00:00,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,None,None,None,None,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://t.co/OuaVvVkwJ1,Twitter for iPhone,"[0, 66]",2060,9300,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute
345,813217897535406080,,,2016-12-26 03:00:30+00:00,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,None,None,None,None,Here is Atlas. He went all out this year. 13/10 downright magical af ,https://t.co/DVYIZOnO81,Twitter for iPhone,"[0, 68]",8476,20783,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed
346,813202720496779264,,,2016-12-26 02:00:11+00:00,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,None,doggo,None,None,None,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://t.co/cD967DjnIn,Twitter for iPhone,"[0, 112]",2090,10192,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker_spaniel
347,813187593374461952,,,2016-12-26 01:00:05+00:00,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,None,None,None,None,None,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://t.co/rvSANEsQZJ,Twitter for iPhone,"[0, 107]",5096,22085,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden_retriever
348,813172488309972993,,,2016-12-26 00:00:03+00:00,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,None,None,None,None,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://t.co/bxGwkJa2kE,Twitter for iPhone,"[0, 75]",2236,10384,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,golden_retriever
349,813157409116065792,,,2016-12-25 23:00:08+00:00,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,None,None,None,None,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,https://t.co/hwhCbhCjnV,Twitter for iPhone,"[0, 112]",2557,8588,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Pembroke
350,813142292504645637,,,2016-12-25 22:00:04+00:00,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,None,None,None,None,None,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,https://t.co/KK4XQK9SPi,Twitter for iPhone,"[0, 84]",2728,9361,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle
351,813127251579564032,,,2016-12-25 21:00:18+00:00,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,None,doggo,None,None,None,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,https://t.co/BzITyGw3JA,Twitter for iPhone,"[0, 89]",3652,13242,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound
352,813112105746448384,,,2016-12-25 20:00:07+00:00,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,None,None,None,None,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://t.co/zfdaGZlweq,Twitter for iPhone,"[0, 100]",3225,11515,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Pembroke
353,813096984823349248,,,2016-12-25 19:00:02+00:00,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,doggo,None,None,None,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://t.co/soNL00XWVu,Twitter for iPhone,"[0, 74]",4207,11694,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane
354,813081950185472002,,,2016-12-25 18:00:17+00:00,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,None,None,None,None,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,https://t.co/PjulYEXTvg,Twitter for iPhone,"[0, 112]",3220,10989,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman
355,813066809284972545,,,2016-12-25 17:00:08+00:00,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,None,None,None,None,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://t.co/syuTXARdtN,Twitter for iPhone,"[0, 115]",2276,8865,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy_terrier
356,813051746834595840,,,2016-12-25 16:00:16+00:00,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,None,None,None,None,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://t.co/AIMF8ouzvl,Twitter for iPhone,"[0, 90]",8503,23337,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden_retriever
357,812781120811126785,,,2016-12-24 22:04:54+00:00,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,None,None,None,None,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,https://t.co/lXFM1l22bG,Twitter for iPhone,"[0, 101]",2191,8380,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull_mastiff
358,812709060537683968,,,2016-12-24 17:18:34+00:00,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,None,None,None,None,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://t.co/AbBDuGZUpp,Twitter for iPhone,"[0, 94]",1665,7373,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter
359,812466873996607488,,,2016-12-24 01:16:12+00:00,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,None,None,None,None,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://t.co/BAJrfPvtux,Twitter for iPhone,"[0, 110]",2231,8900,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Great_Dane
360,812372279581671427,,,2016-12-23 19:00:19+00:00,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,None,None,None,None,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,https://t.co/gCnAeL2mvT,Twitter for iPhone,"[0, 103]",4252,15224,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden_retriever
361,811985624773361665,,,2016-12-22 17:23:53+00:00,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,None,None,None,None,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://t.co/sIB5C6FDop,Twitter for iPhone,"[0, 88]",1647,8102,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire_bullterrier
362,811744202451197953,,,2016-12-22 01:24:33+00:00,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,None,None,None,None,This is Halo. She likes watermelon. 13/10 ,https://t.co/TZkiQZqwA6,Twitter for iPhone,"[0, 41]",1884,8429,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese
363,811627233043480576,,,2016-12-21 17:39:46+00:00,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,None,None,None,None,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://t.co/IU8S0n4oxn,Twitter for iPhone,"[0, 103]",3650,14265,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle
364,811386762094317568,,,2016-12-21 01:44:13+00:00,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,None,None,pupper,None,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://t.co/aAUXzoxaBy,Twitter for iPhone,"[0, 112]",7444,23302,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke
365,810896069567610880,,,2016-12-19 17:14:23+00:00,"https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,None,None,None,None,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",https://t.co/zW1o0W4AYV,Twitter for iPhone,"[0, 127]",2090,10093,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever
366,810657578271330305,,,2016-12-19 01:26:42+00:00,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,None,None,None,None,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://t.co/MXd0AGDsRJ,Twitter for iPhone,"[0, 100]",3057,12192,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute
367,810284430598270976,,,2016-12-18 00:43:57+00:00,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,None,None,None,None,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,https://t.co/9p6ECXJMMu,Twitter for iPhone,"[0, 79]",13369,39640,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute
368,810254108431155201,,,2016-12-17 22:43:27+00:00,https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,None,None,None,None,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://t.co/DrsrQkEfnb,Twitter for iPhone,"[0, 118]",3901,16380,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier
369,809920764300447744,,,2016-12-17 00:38:52+00:00,https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,None,None,None,None,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",https://t.co/HIraYS1Bzo,Twitter for iPhone,"[0, 116]",4521,17250,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier
370,809808892968534016,,,2016-12-16 17:14:20+00:00,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,None,None,None,None,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly ,https://t.co/xIfrsMNLBR,Twitter for iPhone,"[0, 140]",5711,0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever
371,809448704142938112,,,2016-12-15 17:23:04+00:00,https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,None,None,None,None,"I call this one ""A Blep by the Sea"" 12/10 ",https://t.co/EMdnCugNbo,Twitter for iPhone,"[0, 41]",1696,7727,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog
372,809220051211603969,,,2016-12-15 02:14:29+00:00,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,None,None,None,None,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,https://t.co/wHu15q2Q6p,Twitter for iPhone,"[0, 126]",6554,22246,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian
373,809084759137812480,,,2016-12-14 17:16:53+00:00,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,None,None,None,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://t.co/nadm8yWZ4h,Twitter for iPhone,"[0, 136]",4046,14685,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla
